Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Ethiopia,SNNPR,SIDAMA,Hawassa,Maize (white),Retail,15/05/2024,Monthly,4300.0,100 KG,ETB,WFP,2972.8071,2.2692,Crisis,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Hawassa,Maize (white),Retail,15/06/2024,Monthly,4300.0,100 KG,ETB,WFP,3137.4548,1.9641,Alert,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Hawassa,Maize (white),Retail,15/01/2025,Monthly,3800.0,100 KG,ETB,WFP,3125.5015,1.1378,Alert,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Hawassa,Maize (white),Retail,15/03/2025,Monthly,4500.0,100 KG,ETB,WFP,3194.9026,2.1688,Crisis,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Hawassa,Wheat,Retail,15/05/2024,Monthly,8000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Hawassa,Wheat,Retail,15/06/2024,Monthly,8000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Hawassa,Wheat,Retail,15/01/2025,Monthly,8400.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SIDAMA,Hawassa,Wheat,Retail,15/03/2025,Monthly,8500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,HADIYA,Hossana,Maize (white),Retail,15/05/2024,Monthly,3900.0,100 KG,ETB,WFP,3993.1853,-0.257,Normal,Aggregated,,,
Ethiopia,SNNPR,HADIYA,Hossana,Maize (white),Retail,15/06/2024,Monthly,4050.0,100 KG,ETB,WFP,4077.6135,-0.0771,Normal,Aggregated,,,
Ethiopia,SNNPR,HADIYA,Hossana,Maize (white),Retail,15/01/2025,Monthly,3900.0,100 KG,ETB,WFP,4392.1992,-1.3498,Normal,Aggregated,,,
Ethiopia,SNNPR,HADIYA,Hossana,Maize (white),Retail,15/03/2025,Monthly,4200.0,100 KG,ETB,WFP,4490.4424,-0.7979,Normal,Aggregated,,,
Ethiopia,SNNPR,HADIYA,Hossana,Wheat,Retail,15/05/2024,Monthly,6000.0,100 KG,ETB,WFP,6274.1582,-0.696,Normal,Aggregated,,,
Ethiopia,SNNPR,HADIYA,Hossana,Wheat,Retail,15/06/2024,Monthly,6200.0,100 KG,ETB,WFP,6517.7246,-0.8075,Normal,Aggregated,,,
Ethiopia,SNNPR,HADIYA,Hossana,Wheat,Retail,15/01/2025,Monthly,7900.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,HADIYA,Hossana,Wheat,Retail,15/03/2025,Monthly,7900.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Livestock (camel),Retail,15/06/2024,Monthly,80000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Livestock (Goat),Retail,15/06/2024,Monthly,10000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Livestock (Sheep),Retail,15/06/2024,Monthly,9000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Maize (white),Retail,15/06/2024,Monthly,6000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Maize (yellow),Retail,15/06/2024,Monthly,6000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Milk,Retail,15/06/2024,Monthly,200.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Oil (vegetable),Retail,15/06/2024,Monthly,180.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Pasta,Retail,15/06/2024,Monthly,155.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Rice,Retail,15/06/2024,Monthly,100.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Sorghum (white),Retail,15/06/2024,Monthly,12000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Sugar,Retail,15/06/2024,Monthly,120.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Wage (casual labour),Retail,15/06/2024,Monthly,500.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Wheat (white),Retail,15/06/2024,Monthly,12000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,JIJIGA,Jijiga,Wheat flour,Retail,15/06/2024,Monthly,9000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Beans (haricot),Retail,15/05/2024,Monthly,4200.0,100 KG,ETB,WFP,4421.6079,-0.6205,Normal,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Beans (haricot),Retail,15/06/2024,Monthly,3500.0,100 KG,ETB,WFP,4118.4727,-1.6162,Normal,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Beans (haricot),Retail,15/01/2025,Monthly,3700.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Beans (haricot),Retail,15/03/2025,Monthly,4000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Livestock (Goat),Retail,15/05/2024,Monthly,5000.0,Head,ETB,WFP,4741.604,0.5651,Stress,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Livestock (Goat),Retail,15/06/2024,Monthly,6000.0,Head,ETB,WFP,4968.0825,2.0656,Crisis,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Livestock (Goat),Retail,15/01/2025,Monthly,6700.0,Head,ETB,WFP,5739.0859,1.8113,Alert,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Livestock (Goat),Retail,15/03/2025,Monthly,6900.0,Head,ETB,WFP,5668.6982,2.1256,Crisis,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Livestock (Sheep),Retail,15/05/2024,Monthly,4900.0,Head,ETB,WFP,4989.1328,-0.2363,Normal,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Livestock (Sheep),Retail,15/06/2024,Monthly,5000.0,Head,ETB,WFP,4949.9673,0.1345,Normal,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Livestock (Sheep),Retail,15/01/2025,Monthly,6300.0,Head,ETB,WFP,5789.5181,1.3417,Alert,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Livestock (Sheep),Retail,15/03/2025,Monthly,6500.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Maize (white),Retail,15/05/2024,Monthly,3200.0,100 KG,ETB,WFP,3919.3169,-2.8616,Normal,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Maize (white),Retail,15/06/2024,Monthly,3300.0,100 KG,ETB,WFP,3905.4475,-2.1987,Normal,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Maize (white),Retail,15/01/2025,Monthly,3200.0,100 KG,ETB,WFP,3904.0525,-2.3132,Normal,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Maize (white),Retail,15/03/2025,Monthly,3450.0,100 KG,ETB,WFP,4200.1382,-2.2504,Normal,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Jinka,Sorghum (red),Retail,15/01/2025,Monthly,3400.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Beans (haricot),Retail,15/05/2024,Monthly,3300.0,100 KG,ETB,WFP,4673.5,-2.4212,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Beans (haricot),Retail,15/06/2024,Monthly,3200.0,100 KG,ETB,WFP,4396.4731,-1.9729,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Beans (haricot),Retail,15/01/2025,Monthly,3900.0,100 KG,ETB,WFP,4525.8726,-1.0267,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Beans (haricot),Retail,15/03/2025,Monthly,4300.0,100 KG,ETB,WFP,5122.8047,-1.3214,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Livestock (Goat),Retail,15/05/2024,Monthly,3900.0,Head,ETB,WFP,3690.531,0.5409,Stress,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Livestock (Goat),Retail,15/06/2024,Monthly,3900.0,Head,ETB,WFP,3932.2476,-0.0841,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Livestock (Goat),Retail,15/01/2025,Monthly,4500.0,Head,ETB,WFP,4325.8579,0.4577,Stress,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Livestock (Goat),Retail,15/03/2025,Monthly,5400.0,Head,ETB,WFP,4625.4961,1.9528,Alert,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Livestock (Sheep),Retail,15/05/2024,Monthly,3750.0,Head,ETB,WFP,3383.6299,1.0497,Alert,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Livestock (Sheep),Retail,15/06/2024,Monthly,3600.0,Head,ETB,WFP,3565.6982,0.0993,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Livestock (Sheep),Retail,15/01/2025,Monthly,3800.0,Head,ETB,WFP,3907.3931,-0.3137,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Livestock (Sheep),Retail,15/03/2025,Monthly,4700.0,Head,ETB,WFP,4173.9976,1.5055,Alert,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Maize (white),Retail,15/05/2024,Monthly,3300.0,100 KG,ETB,WFP,3681.6343,-0.6218,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Maize (white),Retail,15/06/2024,Monthly,3700.0,100 KG,ETB,WFP,3767.5947,-0.1109,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Maize (white),Retail,15/01/2025,Monthly,3600.0,100 KG,ETB,WFP,3551.542,0.08,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Maize (white),Retail,15/03/2025,Monthly,3500.0,100 KG,ETB,WFP,3594.259,-0.1567,Normal,Aggregated,,,
Ethiopia,SNNPR,KONSO SW,Karati,Sorghum (red),Retail,15/01/2025,Monthly,3300.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Beans,Retail,15/04/2024,Monthly,14000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Coffee,Retail,15/04/2024,Monthly,550.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Fuel (diesel),Retail,15/04/2024,Monthly,90.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Maize (white),Retail,15/04/2024,Monthly,4800.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Milk,Retail,15/04/2024,Monthly,80.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Oil (palm),Retail,15/04/2024,Monthly,260.0,L,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Pasta,Retail,15/04/2024,Monthly,125.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Potatoes,Retail,15/04/2024,Monthly,60.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Rice,Retail,15/04/2024,Monthly,84.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Sesame,Retail,15/04/2024,Monthly,14500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Sorghum (white),Retail,15/04/2024,Monthly,5200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Sugar,Retail,15/04/2024,Monthly,120.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Teff (white),Retail,15/04/2024,Monthly,11200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Wage (casual labour),Retail,15/04/2024,Monthly,500.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Wage (qualified labour),Retail,15/04/2024,Monthly,550.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,KORAHE,Kebri Dehar,Wheat flour,Retail,15/04/2024,Monthly,6400.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,KAMASHI,Kemashi,Beans (haricot),Retail,15/02/2025,Monthly,5000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,KAMASHI,Kemashi,Maize (white),Retail,15/05/2024,Monthly,5200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,KAMASHI,Kemashi,Maize (white),Retail,15/06/2024,Monthly,5200.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,KAMASHI,Kemashi,Maize (white),Retail,15/07/2024,Monthly,5500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,KAMASHI,Kemashi,Maize (white),Retail,15/01/2025,Monthly,5000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,KAMASHI,Kemashi,Maize (white),Retail,15/02/2025,Monthly,4500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,KAMASHI,Kemashi,Sesame,Retail,15/02/2025,Monthly,6000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,B. Gumuz,KAMASHI,Kemashi,Wage (casual labour),Retail,15/02/2025,Monthly,425.0,Day,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Key Afer,Livestock (Goat),Retail,15/01/2025,Monthly,5000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Key Afer,Livestock (Goat),Retail,15/03/2025,Monthly,5200.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Key Afer,Livestock (Sheep),Retail,15/01/2025,Monthly,3800.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,SNNPR,SOUTH OMO,Key Afer,Livestock (Sheep),Retail,15/03/2025,Monthly,4000.0,Head,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Bananas,Retail,15/05/2024,Monthly,85.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Bananas,Retail,15/06/2024,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Bananas,Retail,15/07/2024,Monthly,100.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Barley,Retail,15/05/2024,Monthly,8500.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Barley,Retail,15/06/2024,Monthly,9000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Barley,Retail,15/07/2024,Monthly,10000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Beetroots,Retail,15/05/2024,Monthly,35.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Beetroots,Retail,15/06/2024,Monthly,40.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Beetroots,Retail,15/07/2024,Monthly,30.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Cabbage,Retail,15/05/2024,Monthly,25.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Cabbage,Retail,15/06/2024,Monthly,30.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Cabbage,Retail,15/07/2024,Monthly,25.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Carrots,Retail,15/05/2024,Monthly,40.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Carrots,Retail,15/06/2024,Monthly,45.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Carrots,Retail,15/07/2024,Monthly,40.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/05/2024,Monthly,8897.0,100 KG,ETB,WFP,7010.2188,3.9957,Crisis,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/06/2024,Monthly,10054.5,100 KG,ETB,WFP,7519.4985,3.7549,Crisis,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/07/2024,Monthly,8241.0,100 KG,ETB,WFP,7243.3013,1.44,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/08/2024,Monthly,7980.0,100 KG,ETB,WFP,7509.2163,0.6817,Stress,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/09/2024,Monthly,8934.0,100 KG,ETB,WFP,7886.1377,1.4696,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/10/2024,Monthly,8215.0,100 KG,ETB,WFP,7572.2671,0.9,Stress,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/11/2024,Monthly,8689.0,100 KG,ETB,WFP,7670.5098,1.3968,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/01/2025,Monthly,9853.0,100 KG,ETB,WFP,8467.3223,1.818,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/02/2025,Monthly,10205.0,100 KG,ETB,WFP,8767.9375,1.8114,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Chickpeas,Retail,15/03/2025,Monthly,10699.0,100 KG,ETB,WFP,8920.499,2.1148,Crisis,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Eggs,Retail,15/05/2024,Monthly,10.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Eggs,Retail,15/06/2024,Monthly,10.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Eggs,Retail,15/07/2024,Monthly,10.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Groundnuts,Retail,15/05/2024,Monthly,12000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Groundnuts,Retail,15/06/2024,Monthly,12000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Groundnuts,Retail,15/07/2024,Monthly,12000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Kale,Retail,15/05/2024,Monthly,50.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Kale,Retail,15/06/2024,Monthly,30.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Kale,Retail,15/07/2024,Monthly,35.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Lettuce,Retail,15/05/2024,Monthly,60.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Lettuce,Retail,15/06/2024,Monthly,60.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Lettuce,Retail,15/07/2024,Monthly,70.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/05/2024,Monthly,26827.0,Head,ETB,WFP,28730.25,-1.0544,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/07/2024,Monthly,28675.0,Head,ETB,WFP,30074.5664,-0.7769,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/08/2024,Monthly,28675.0,Head,ETB,WFP,29873.5352,-0.6677,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/09/2024,Monthly,26110.0,Head,ETB,WFP,28722.209,-1.4133,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/10/2024,Monthly,25000.0,Head,ETB,WFP,29137.7148,-2.0909,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/11/2024,Monthly,25636.0,Head,ETB,WFP,28751.0059,-1.53,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/01/2025,Monthly,23420.0,Head,ETB,WFP,30219.7754,-2.8828,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/02/2025,Monthly,26260.0,Head,ETB,WFP,29768.2422,-1.4552,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (cattle),Retail,15/03/2025,Monthly,24990.0,Head,ETB,WFP,29371.1445,-1.7522,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/05/2024,Monthly,5464.0,Head,ETB,WFP,7185.6821,-2.8017,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/07/2024,Monthly,5580.0,Head,ETB,WFP,6511.8779,-1.4736,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/08/2024,Monthly,6280.0,Head,ETB,WFP,6391.5566,-0.1786,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/09/2024,Monthly,6130.0,Head,ETB,WFP,6256.3911,-0.2047,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/10/2024,Monthly,5000.0,Head,ETB,WFP,6011.5132,-1.5862,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/11/2024,Monthly,5036.0,Head,ETB,WFP,6020.7915,-1.5033,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/01/2025,Monthly,5463.0,Head,ETB,WFP,6436.8643,-1.4514,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/02/2025,Monthly,5125.0,Head,ETB,WFP,6310.6938,-1.7063,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (Goat),Retail,15/03/2025,Monthly,4932.0,Head,ETB,WFP,6009.8481,-1.5144,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/05/2024,Monthly,34973.0,Head,ETB,WFP,38182.2734,-1.1701,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/07/2024,Monthly,38250.0,Head,ETB,WFP,40159.4844,-0.6991,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/08/2024,Monthly,34356.0,Head,ETB,WFP,37900.8203,-1.27,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/09/2024,Monthly,39160.0,Head,ETB,WFP,39302.4492,-0.0517,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/10/2024,Monthly,38000.0,Head,ETB,WFP,39601.1406,-0.5847,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/11/2024,Monthly,33427.0,Head,ETB,WFP,37911.9648,-1.5869,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/01/2025,Monthly,36060.0,Head,ETB,WFP,40672.2734,-1.582,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/02/2025,Monthly,35725.0,Head,ETB,WFP,39802.9453,-1.3737,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Livestock (ox),Retail,15/03/2025,Monthly,34470.0,Head,ETB,WFP,38562.5508,-1.3556,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/05/2024,Monthly,4187.0,100 KG,ETB,WFP,3117.7498,1.6313,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/06/2024,Monthly,3920.0,100 KG,ETB,WFP,3131.3689,1.2004,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/07/2024,Monthly,4401.0,100 KG,ETB,WFP,3342.1287,1.6006,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/09/2024,Monthly,3711.0,100 KG,ETB,WFP,3230.542,0.7273,Stress,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/10/2024,Monthly,4146.0,100 KG,ETB,WFP,3457.4365,1.0416,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/11/2024,Monthly,3278.0,100 KG,ETB,WFP,3387.1343,-0.1657,Normal,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/01/2025,Monthly,4675.0,100 KG,ETB,WFP,3541.856,1.7061,Alert,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/02/2025,Monthly,3904.0,100 KG,ETB,WFP,3563.1943,0.5144,Stress,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Maize (white),Retail,15/03/2025,Monthly,3659.0,100 KG,ETB,WFP,3355.7642,0.459,Stress,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Mangoes,Retail,15/05/2024,Monthly,135.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,N. WELLO,Kobo,Mangoes,Retail,15/06/2024,Monthly,100.0,KG,ETB,WFP,,,,Aggregated,,,
